customerId,customerName,phoneNumber,isVIP,repeatCalls
KH02868,Vo Quoc Linh,0963699239,false,12
KH02869,Ngo Van Em,0979267361,false,28
KH02870,Vu Phuong Oanh,0891034225,false,5
KH02871,Hoang Ngoc Uyen,0984775047,false,10
KH02872,Duong Van Uyen,0971998920,false,9
KH02873,Hoang Trung Em,0985450499,false,13
KH02874,Duong Quoc Phuc,0835159728,true,10
KH02875,Ngo Thanh Chi,0967841023,true,21
KH02876,Duong Cong Hung,0835399156,false,23
KH02877,Vu Duc Hai,0966851777,false,7
KH02878,Ly Van An,0851239254,false,21
KH02879,Nguyen Tuan Dat,0839421989,false,3
KH02880,Phan Cong Binh,0981037949,false,17
KH02881,Dang Phuong Oanh,0881470169,false,22
KH02882,Vo Thi Lan,0943450547,false,11
KH02883,Vo Anh Uyen,0936481600,true,16
KH02884,Ly Huu Thao,0917801846,false,3
KH02885,Nguyen Minh Lan,0888835521,false,1
KH02886,Phan Minh Vinh,0913405628,false,10
KH02887,Tran Thanh Khanh,0900016115,false,41
KH02888,Nguyen Minh Giang,0943422712,false,24
KH02889,Bui Hoang Chi,0892506592,false,11
KH02890,Ngo Bao Uyen,0856366018,true,35
KH02891,Tran Ngoc Thao,0901542480,false,6
KH02892,Ly Minh Minh,0913946373,true,3
KH02893,Tran Minh Nam,0850610566,false,37
KH02894,Ngo Anh Hung,0931937536,true,4
KH02895,Duong Ngoc Phuc,0840124742,false,12
KH02896,Phan Trung Son,0936161910,false,43
KH02897,Duong Kim Quang,0945949132,false,1
KH02898,Nguyen Cong Minh,0891560693,false,5
KH02899,Duong Minh Dung,0965399261,false,10
KH02900,Ngo Kim Em,0947089246,false,10
KH02901,Nguyen Thanh Nam,0896815766,true,3
KH02902,Phan Kim Mai,0884571676,false,7
KH02903,Dang Van Em,0979623462,true,14
KH02904,Ho Bao Nam,0880145305,false,0
KH02905,Ngo Van Tri,0852411313,false,10
KH02906,Ho Trung Lan,0847452610,false,22
KH02907,Hoang Thanh Thao,0843196662,true,0
KH02908,Bui Hoang Nam,0900052688,false,4
KH02909,Ho Phuong Binh,0962025223,false,18
KH02910,Vu Duc Lan,0945726749,false,20
KH02911,Le Cong Long,0938069100,false,18
KH02912,Ngo Trung Linh,0906327274,true,4
KH02913,Dang Van Binh,0888852810,true,6
KH02914,Hoang Thanh Phong,0909997528,false,9
KH02915,Hoang Cong Yen,0989952854,true,7
KH02916,Vo Trung Xuan,0985818614,false,14
KH02917,Tran Bao Mai,0834425311,true,7
KH02918,Hoang Minh Hai,0930320734,true,8
KH02919,Ngo Hoang Xuan,0947723858,false,24
KH02920,Dang Trung Em,0961495937,true,13
KH02921,Huynh Phuong Minh,0919614021,false,21
KH02922,Huynh Huu Oanh,0883832918,false,2
KH02923,Hoang Thanh Phong,0931621389,false,34
KH02924,Duong Cong An,0914535055,false,4
KH02925,Pham Van Uyen,0977044647,false,1
KH02926,Phan Minh Vinh,0835104882,false,20
KH02927,Dang Cong Binh,0854037005,true,42
KH02928,Ngo Cong Em,0909611665,false,11
KH02929,Do Thanh Dat,0907820430,true,12
KH02930,Nguyen Bao Mai,0860821926,false,15
KH02931,Bui Huu Lan,0833291885,true,4
KH02932,Pham Phuong Ich,0841065253,true,36
KH02933,Do Hoang Ich,0861266507,true,17
KH02934,Ly Minh Tri,0891380817,false,2
KH02935,Ho Anh Chi,0895358645,true,4
KH02936,Le Ngoc Hoa,0947071501,true,24
KH02937,Ho Kim Phuc,0904883202,false,22
KH02938,Nguyen Anh Yen,0907952571,true,5
KH02939,Pham Cong Chi,0833039449,true,13
KH02940,Ngo Phuong Em,0881180352,false,34
KH02941,Ngo Huu Hai,0967654388,true,7
KH02942,Hoang Thi Son,0886474025,true,15
KH02943,Ngo Thanh Lan,0846826391,true,26
KH02944,Hoang Bao Quang,0979714095,false,12
KH02945,Vu Trung An,0835004124,false,16
KH02946,Ngo Quoc Chi,0982664392,false,11
KH02947,Duong Trung Vinh,0836188929,false,0
KH02948,Ngo Tuan Hai,0937956666,false,44
KH02949,Dang Tuan Hai,0972624988,false,12
KH02950,Vu Duc Yen,0849010113,false,1
KH02951,Phan Van Lan,0843355164,false,13
KH02952,Dang Thanh Hoa,0854144879,false,20
KH02953,Hoang Tuan Vinh,0857149380,false,16
KH02954,Ngo Tuan Dung,0976045859,false,24
KH02955,Le Tuan Son,0935430371,false,15
KH02956,Phan Trung Em,0838832484,true,24
KH02957,Ngo Anh Phuc,0831888536,true,22
KH02958,Do Cong Linh,0937222064,true,32
KH02959,Phan Hoang Dat,0851797611,false,11
KH02960,Le Kim Ich,0869214177,true,19
KH02961,Duong Tuan Chi,0894310533,false,2
KH02962,Dang Huu Oanh,0931992970,false,5
KH02963,Tran Anh Tri,0986380138,false,3
KH02964,Nguyen Duc Em,0889332824,false,22
KH02965,Phan Anh Tri,0891392555,false,7
KH02966,Dang Kim Son,0904588676,false,4
KH02967,Dang Ngoc Dat,0908761316,false,23
KH02968,Dang Quoc Mai,0858906388,false,24
KH02969,Pham Hoang Nam,0942472171,true,11
KH02970,Phan Thanh Xuan,0919837036,true,5
KH02971,Ho Anh Tam,0906546095,false,15
KH02972,Hoang Thanh Mai,0934263281,false,6
KH02973,Vu Anh Vinh,0851528984,false,32
KH02974,Ho Quoc Xuan,0860743983,true,45
KH02975,Ho Kim Long,0936647308,true,15
KH02976,Duong Phuong Uyen,0844093315,true,5
KH02977,Ho Quoc Yen,0837518646,false,15
KH02978,Le Hoang Tri,0854264773,false,23
KH02979,Huynh Quoc Binh,0859716168,false,7
KH02980,Duong Quoc Ich,0916828510,false,14
KH02981,Vo Cong An,0892794565,true,6
KH02982,Ly Thanh Hoa,0832550824,true,6
KH02983,Phan Trung Chi,0919038551,true,46
KH02984,Ho Thanh Phuc,0942581695,false,17
KH02985,Duong Anh Ich,0912378023,false,26
KH02986,Pham Bao Xuan,0966775062,false,6
KH02987,Phan Minh Minh,0934429446,false,1
KH02988,Ngo Thanh Khanh,0939388774,false,11
KH02989,Vu Bao Hai,0834576003,false,12
KH02990,Phan Anh Dat,0982278334,true,11
KH02991,Bui Phuong Uyen,0893129908,true,38
KH02992,Phan Thanh Long,0880948006,true,5
KH02993,Nguyen Minh Phuc,0854930843,true,19
KH02994,Hoang Anh Xuan,0966258637,false,8
KH02995,Duong Phuong Tam,0845644474,true,2
KH02996,Le Van Xuan,0844395457,false,39
KH02997,Dang Quoc Dung,0982800500,false,14
KH02998,Ngo Thanh Linh,0848676785,false,0
KH02999,Tran Anh Minh,0830588763,false,2
KH03000,Ly Minh Tam,0898960440,true,12
KH03001,Ly Duc Yen,0972566680,false,23
KH03002,Ngo Thanh Minh,0844434485,false,7
KH03003,Bui Quoc Xuan,0913629222,false,22
KH03004,Bui Anh Linh,0911813057,false,10
KH03005,Tran Anh Dat,0857415891,false,19
KH03006,Pham Van Linh,0975194818,false,7
KH03007,Pham Phuong Ich,0945301075,true,13
KH03008,Vu Van Dung,0969984180,false,24
KH03009,Vo Minh Hai,0848171123,false,21
KH03010,Huynh Duc Minh,0881558916,false,6
KH03011,Ho Trung Dung,0900645744,false,21
KH03012,Tran Duc Ich,0970620742,true,8
KH03013,Ho Thanh Xuan,0939027608,true,30
KH03014,Phan Bao Oanh,0891888610,false,8
KH03015,Huynh Cong Dung,0985328056,true,19
KH03016,Duong Anh Lan,0850937457,false,29
KH03017,Vo Phuong Ich,0885008977,false,18
KH03018,Bui Trung Hoa,0849123275,false,16
KH03019,Huynh Van Uyen,0973490915,false,1
KH03020,Phan Phuong Minh,0849530689,false,10
KH03021,Le Kim Hai,0885274887,false,45
KH03022,Huynh Cong Khanh,0882238787,false,21
KH03023,Hoang Tuan Chi,0985322228,false,12
KH03024,Huynh Minh Phuc,0930109332,false,43
KH03025,Nguyen Cong Oanh,0977781732,false,18
KH03026,Dang Cong Xuan,0945622410,false,7
KH03027,Ly Van Mai,0904018709,true,12
KH03028,Huynh Trung Chi,0918913440,false,17
KH03029,Huynh Minh Long,0964363658,false,16
KH03030,Vu Quoc Son,0847607190,true,13
KH03031,Duong Bao Quang,0978746363,true,3
KH03032,Le Trung Nam,0975998681,true,35
KH03033,Ly Thi Thao,0986400564,false,11
KH03034,Vo Cong Quang,0834709322,true,10
KH03035,Dang Hoang Giang,0835944928,false,44
KH03036,Vu Minh Nam,0831844946,false,18
KH03037,Hoang Thanh Nam,0867681498,false,37
KH03038,Dang Anh Son,0984108510,false,9
KH03039,Ly Phuong Vinh,0987039014,false,34
KH03040,Le Thi Binh,0841860382,false,1
KH03041,Huynh Hoang Mai,0834960260,false,22
KH03042,Duong Tuan Binh,0867716589,false,3
KH03043,Ho Bao Binh,0909997370,false,21
KH03044,Vo Bao Yen,0840925151,false,11
KH03045,Bui Cong Thao,0908030805,false,21
KH03046,Tran Tuan Dung,0880385291,false,19
KH03047,Tran Anh Xuan,0944508537,false,1
KH03048,Bui Anh Oanh,0883417588,false,11
KH03049,Do Kim Hoa,0972070890,false,20
KH03050,Vu Anh Quang,0916588036,false,33
KH03051,Vo Tuan Khanh,0893374788,false,25
KH03052,Vu Minh Phuc,0883264513,false,29
KH03053,Hoang Kim Hai,0966424184,false,39
KH03054,Ly Trung Vinh,0866671429,false,11
KH03055,Nguyen Anh Lan,0965124059,false,24
KH03056,Nguyen Van Khanh,0948532335,false,2
KH03057,Ho Kim Hung,0947973393,false,2
KH03058,Pham Hoang Giang,0918713699,false,16
KH03059,Ho Hoang Linh,0896515263,false,7
KH03060,Dang Anh Thao,0979075897,false,6
KH03061,Huynh Hoang Uyen,0867356707,false,16
KH03062,Hoang Cong Binh,0908266052,false,6
KH03063,Vu Kim Oanh,0986814942,true,26
KH03064,Vo Cong An,0916075140,false,17
KH03065,Vo Anh Mai,0858785328,false,36
KH03066,Tran Quoc Long,0881669763,true,2
KH03067,Phan Duc Oanh,0961925613,false,16
KH03068,Ho Trung Hung,0974556133,true,1
KH03069,Huynh Kim Binh,0859379197,false,26
KH03070,Hoang Van Dat,0933783690,true,22
KH03071,Hoang Huu Dung,0973190519,false,15
KH03072,Ly Tuan Em,0906184568,false,30
KH03073,Nguyen Thanh Hung,0907200813,false,16
KH03074,Ngo Minh Linh,0887753892,true,9
KH03075,Dang Huu Binh,0964521108,false,24
KH03076,Do Huu Giang,0867664349,false,0
KH03077,Hoang Hoang Oanh,0892148311,false,20
KH03078,Ho Anh Hung,0853366430,false,20
KH03079,Nguyen Thi Thao,0963397132,false,3
KH03080,Le Bao Long,0986306644,false,3
KH03081,Ngo Kim Quang,0850103634,false,13
KH03082,Ho Ngoc Lan,0838238087,false,12
KH03083,Le Bao Phuc,0979451107,false,4
KH03084,Huynh Van Mai,0969133077,false,1
KH03085,Ho Trung Oanh,0894272788,false,18
KH03086,Ly Duc Quang,0843282150,false,38
KH03087,Pham Kim Uyen,0989325648,true,5
KH03088,Ly Hoang Ich,0988975272,false,24
KH03089,Do Quoc Vinh,0986425870,true,10
KH03090,Dang Thi Yen,0846642825,false,23
KH03091,Nguyen Kim Dat,0889596707,false,10
KH03092,Ho Phuong Khanh,0887915505,false,14
KH03093,Hoang Ngoc Mai,0961534580,true,29
KH03094,Vo Hoang Oanh,0893915247,false,38
KH03095,Ly Kim Oanh,0890368756,false,1
KH03096,Pham Duc Phong,0979215456,false,8
KH03097,Phan Kim An,0964182077,false,3
KH03098,Ly Tuan Nam,0881839716,true,8
KH03099,Hoang Minh Minh,0987709029,false,26
KH03100,Do Hoang Mai,0890542838,false,20
KH03101,Ly Bao Oanh,0948815146,false,27
KH03102,Ly Hoang Khanh,0962750021,false,47
KH03103,Ly Duc Dat,0906948207,false,10
KH03104,Hoang Cong Linh,0894688392,false,44
KH03105,Huynh Huu Em,0933318707,false,18
KH03106,Vu Quoc Mai,0967550466,false,9
KH03107,Le Hoang Hoa,0978449815,false,15
KH03108,Pham Bao Dat,0894449473,false,15
KH03109,Ly Tuan Dung,0845020880,false,8
KH03110,Vu Ngoc Long,0901943620,false,18
KH03111,Tran Cong Minh,0941788493,true,20
KH03112,Phan Anh Thao,0863543775,false,14
KH03113,Le Bao Lan,0971787324,false,14
KH03114,Ly Phuong Phong,0839938314,true,0
KH03115,Ho Tuan Khanh,0840335113,false,8
KH03116,Ngo Thanh Minh,0845122673,false,24
KH03117,Do Van Thao,0945802775,false,4
KH03118,Phan Quoc Em,0900302402,true,0
KH03119,Dang Bao Thao,0867262307,false,6
KH03120,Nguyen Quoc Uyen,0914017671,false,17
KH03121,Ho Hoang Oanh,0865998635,false,14
KH03122,Hoang Tuan Giang,0947635876,true,13
KH03123,Phan Huu Dung,0906658190,true,16
KH03124,Bui Van Xuan,0896376142,false,0
KH03125,Le Thi Hoa,0909235411,false,10
KH03126,Ly Cong Linh,0965519579,false,3
KH03127,Ly Thi Oanh,0960193492,false,18
KH03128,Le Ngoc Hoa,0962915913,true,23
KH03129,Dang Tuan Uyen,0949970063,false,48
KH03130,Bui Tuan Ich,0967579396,false,46
KH03131,Duong Trung Uyen,0914690363,false,12
KH03132,Nguyen Bao Lan,0901370449,false,33
KH03133,Vu Quoc Giang,0944664344,false,40
KH03134,Bui Bao Khanh,0948438337,false,20
KH03135,Ly Tuan Hung,0986566788,true,14
KH03136,Do Tuan Tri,0982581942,false,1
KH03137,Hoang Anh Phuc,0889694311,false,37
KH03138,Tran Cong Khanh,0943936305,true,13
KH03139,Tran Phuong An,0905591617,false,9
KH03140,Duong Van Lan,0969209944,false,16
KH03141,Dang Tuan Yen,0966077902,false,9
KH03142,Vo Tuan Chi,0894839794,true,1
KH03143,Ho Quoc Chi,0989270546,false,23
KH03144,Huynh Kim Quang,0901861309,false,24
KH03145,Ngo Kim Quang,0901651382,true,22
KH03146,Dang Phuong Ich,0892361798,true,13
KH03147,Huynh Tuan Linh,0912563880,false,46
KH03148,Ho Bao Uyen,0903897015,false,20
KH03149,Vo Phuong Tam,0893193304,false,11
KH03150,Vu Minh Chi,0974252141,false,6
KH03151,Nguyen Bao Son,0845291346,false,13
KH03152,Nguyen Kim Oanh,0887495322,false,3
KH03153,Ngo Bao Long,0850199819,false,13
KH03154,Pham Ngoc Hung,0859183329,false,45
KH03155,Do Minh Lan,0966213679,false,6
KH03156,Huynh Bao Dung,0869815058,false,12
KH03157,Tran Thanh Phong,0857274338,true,44
KH03158,Le Quoc Linh,0891301357,false,8
KH03159,Vo Quoc Mai,0907598884,false,21
KH03160,Ho Quoc Vinh,0857494175,false,20
KH03161,Do Van Minh,0855623270,true,16
KH03162,Nguyen Cong Uyen,0893642771,false,3
KH03163,Dang Huu Chi,0936399697,false,42
KH03164,Vo Phuong Phuc,0899651246,true,21
KH03165,Tran Cong Phuc,0935318303,false,8
KH03166,Dang Ngoc Son,0969496550,false,13
KH03167,Le Cong Lan,0968431088,false,19
KH03168,Duong Tuan Quang,0916888528,false,30
KH03169,Huynh Thi Uyen,0851265553,false,15
KH03170,Ly Phuong Ich,0912900089,false,6
KH03171,Vo Anh Linh,0973345997,true,1
KH03172,Pham Trung Ich,0903577763,false,16
KH03173,Ho Tuan Mai,0909177633,false,5
KH03174,Tran Ngoc Quang,0904739389,true,22
KH03175,Le Hoang Chi,0867528380,true,4
KH03176,Ngo Duc An,0883374200,true,29
KH03177,Phan Anh Dat,0884332992,false,23
KH03178,Vo Thi Em,0892182858,false,9
KH03179,Do Duc Dat,0853799576,false,8
KH03180,Pham Huu Em,0839905622,true,0
KH03181,Vo Anh Uyen,0856879357,false,49
KH03182,Huynh Tuan Phuc,0918528388,true,31
KH03183,Phan Kim Binh,0892763197,false,7
KH03184,Vu Quoc An,0943739212,false,40
KH03185,Ngo Huu Phuc,0967567567,true,14
KH03186,Do Ngoc Xuan,0987481903,false,11
KH03187,Phan Thi Phong,0832782830,false,12
KH03188,Hoang Trung Son,0880320018,false,29
KH03189,Hoang Thanh Son,0839878182,true,4
KH03190,Duong Van Minh,0912677590,false,13
KH03191,Do Bao Thao,0849712123,false,13
KH03192,Vo Thanh Tri,0882797301,false,13
KH03193,Bui Trung Hung,0852528440,false,32
KH03194,Le Anh Chi,0853697181,false,10
KH03195,Vo Van Ich,0915441923,true,23
KH03196,Phan Thi Oanh,0856904002,true,14
KH03197,Pham Thanh Uyen,0897288995,false,1
KH03198,Vu Duc Quang,0905535743,true,2
KH03199,Ho Bao Oanh,0981563972,false,25
KH03200,Huynh Thi Phuc,0941484271,false,44
KH03201,Ly Van Em,0904416514,false,2
KH03202,Duong Phuong Hung,0967362104,false,12
KH03203,Pham Duc Binh,0917852915,false,11
KH03204,Ho Anh Em,0898574554,false,23
KH03205,Ho Hoang Em,0865963727,false,13
KH03206,Vo Ngoc Nam,0914396861,true,0
KH03207,Ho Thi Uyen,0972528179,true,13
KH03208,Tran Hoang Phong,0913358889,true,14
KH03209,Phan Huu Minh,0934806580,false,14
KH03210,Vu Minh Ich,0936383017,true,19
KH03211,Tran Cong Khanh,0972465705,true,30
KH03212,Pham Thanh Vinh,0976503532,false,15
KH03213,Do Van Tri,0844605494,false,15
KH03214,Phan Bao Dat,0940519253,false,42
KH03215,Ngo Cong Em,0983182094,false,12
KH03216,Pham Phuong Phuc,0832600593,false,41
KH03217,Ngo Tuan Uyen,0989924401,false,38
KH03218,Le Quoc Thao,0971871283,false,15
KH03219,Duong Ngoc Long,0842504766,false,15
KH03220,Huynh Quoc Binh,0983586250,true,3
KH03221,Vu Thi Linh,0893713685,true,18
KH03222,Ly Duc Chi,0854792616,false,30
KH03223,Huynh Quoc Tri,0948450624,false,16
KH03224,Ly Thanh Son,0860208609,false,24
KH03225,Le Duc Xuan,0973974289,false,18
KH03226,Phan Bao Lan,0896987955,false,0
KH03227,Bui Anh Chi,0860820761,false,6
KH03228,Vo Ngoc Xuan,0983627091,false,21
KH03229,Duong Duc Quang,0948400666,false,22
KH03230,Dang Cong Dat,0830036112,true,40
KH03231,Phan Hoang Long,0851033474,true,32
KH03232,Pham Ngoc An,0836684043,false,14
KH03233,Bui Huu Phong,0918243945,true,16
KH03234,Dang Minh Phuc,0940255602,false,10
KH03235,Bui Duc Giang,0901739267,false,9
KH03236,Le Hoang Dat,0903747943,false,22
KH03237,Ly Quoc Uyen,0988364565,false,19
KH03238,Phan Duc Yen,0970667460,false,12
KH03239,Tran Hoang Phong,0903252072,false,13
KH03240,Pham Kim Vinh,0852299654,false,16
KH03241,Hoang Quoc Minh,0982598970,false,6
KH03242,Le Cong Lan,0853021645,false,3
KH03243,Bui Minh Thao,0865719788,true,25
KH03244,Huynh Cong Hung,0982306015,false,17
KH03245,Phan Trung Nam,0832286659,false,15
KH03246,Do Kim Khanh,0982562696,true,15
KH03247,Vu Thanh Dung,0913868870,true,20
KH03248,Duong Anh Linh,0918621603,false,16
KH03249,Bui Minh Hung,0858410425,false,6
KH03250,Hoang Ngoc Chi,0889852657,true,10
KH03251,Do Van Uyen,0948855757,false,25
KH03252,Bui Tuan Lan,0891056498,true,28
KH03253,Le Duc An,0970330163,false,13
KH03254,Duong Van Quang,0897105943,false,26
KH03255,Dang Cong Phong,0905149148,true,3
KH03256,Nguyen Kim Hung,0837186063,false,12
KH03257,Ngo Hoang Phuc,0904696432,false,30
KH03258,Dang Quoc Dat,0978857201,true,11
KH03259,Dang Thi Nam,0853471881,false,22
KH03260,Ho Quoc Chi,0919005189,true,37
KH03261,Nguyen Cong Yen,0933208474,false,32
KH03262,Pham Huu Oanh,0918439953,false,11
KH03263,Ho Trung Phuc,0934784489,false,25
KH03264,Ly Trung Ich,0890090248,false,0
KH03265,Ho Phuong Yen,0974350911,false,24
KH03266,Vo Huu Long,0849816208,false,17
KH03267,Phan Thanh Binh,0915173557,true,23
KH03268,Nguyen Minh Son,0972674346,false,12
KH03269,Vu Phuong Vinh,0835377231,false,16
KH03270,Vu Quoc Lan,0836990122,true,18
KH03271,Vo Minh Ich,0838776267,true,5
KH03272,Pham Hoang Vinh,0975962663,false,7
KH03273,Vo Duc Phong,0978785563,false,9
KH03274,Ngo Huu Uyen,0969975259,false,13
KH03275,Ngo Ngoc Phong,0846439661,true,39
KH03276,Vu Van Ich,0918025547,false,27
KH03277,Bui Van Dat,0832270400,false,3
KH03278,Vo Hoang Son,0907013177,false,9
KH03279,Ngo Cong Dung,0890152643,true,2
KH03280,Phan Minh An,0943250090,false,37
KH03281,Phan Cong Em,0862598863,false,18
KH03282,Vo Minh Long,0932447573,true,15
KH03283,Hoang Cong Hoa,0888350187,false,0
KH03284,Ho Anh Xuan,0884983876,true,12
KH03285,Vo Cong Phong,0962102924,false,8
KH03286,Bui Van An,0975282457,false,23
KH03287,Phan Ngoc Tam,0881659271,false,17
KH03288,Vo Hoang Nam,0983272191,false,21
KH03289,Do Thanh Chi,0963266461,true,10
KH03290,Vo Anh Binh,0891087027,true,13
KH03291,Bui Minh Yen,0962421494,true,42
KH03292,Ly Bao Lan,0909433348,false,2
KH03293,Vo Hoang Son,0830932595,false,19
KH03294,Ngo Anh Lan,0863638843,false,29
KH03295,Ngo Tuan Khanh,0917329304,true,16
KH03296,Do Thanh Uyen,0895371062,false,31
KH03297,Pham Bao Lan,0835597083,true,15
KH03298,Ly Thanh Quang,0970387024,false,21
KH03299,Phan Hoang Xuan,0869309859,true,0
KH03300,Vu Bao Phuc,0863476997,false,20
KH03301,Nguyen Thi Hai,0861929699,false,13
KH03302,Hoang Duc Hoa,0886710436,false,32
KH03303,Nguyen Ngoc Tri,0842163893,false,40
KH03304,Ly Trung Thao,0915325450,true,8
KH03305,Le Phuong Lan,0964476267,false,18
KH03306,Ly Bao Tam,0851219445,false,20
KH03307,Phan Cong Dat,0845004298,false,14
KH03308,Vo Duc Hung,0832432072,true,7
KH03309,Dang Trung Hoa,0986636396,false,48
KH03310,Hoang Van Khanh,0857897728,false,9
KH03311,Ngo Phuong Tam,0837015140,false,15
KH03312,Pham Tuan Dung,0962132218,false,29
KH03313,Ho Van Ich,0867252284,false,13
KH03314,Ly Van Dung,0857327719,false,17
KH03315,Do Phuong Minh,0858646349,false,10
KH03316,Pham Minh Oanh,0834374191,false,6
KH03317,Huynh Cong Phong,0901000122,false,24
KH03318,Dang Cong Khanh,0902362221,false,44
KH03319,Dang Bao Hung,0854672389,false,1
KH03320,Ho Hoang Mai,0892698357,false,22
KH03321,Vu Anh Vinh,0960503594,false,3
KH03322,Ly Quoc Dung,0857240789,false,13
KH03323,Hoang Tuan Dung,0934785707,true,8
KH03324,Bui Ngoc Em,0919634406,true,10
KH03325,Le Minh Ich,0887556512,false,6
KH03326,Do Hoang Tam,0894924718,true,19
KH03327,Vu Thanh Chi,0906411384,true,15
KH03328,Ly Van Phuc,0907064963,false,7
KH03329,Dang Ngoc Hoa,0866428823,false,22
KH03330,Dang Bao Hung,0868451666,true,16
KH03331,Le Phuong Ich,0909220512,false,29
KH03332,Dang Hoang Khanh,0902424408,true,3
KH03333,Nguyen Tuan Son,0989884720,false,24
KH03334,Vu Ngoc Minh,0934268641,false,18
KH03335,Pham Tuan Nam,0890627309,false,45
KH03336,Dang Tuan Yen,0935459372,true,8
KH03337,Hoang Hoang Hai,0842457852,false,24
KH03338,Ngo Bao Dat,0916810201,false,7
KH03339,Phan Phuong Uyen,0902226305,true,15
KH03340,Ho Tuan Dat,0987030337,true,22
KH03341,Pham Phuong Chi,0914555885,false,16
KH03342,Bui Minh Quang,0912801294,false,3
KH03343,Dang Phuong Vinh,0936134469,true,19
KH03344,Ho Anh Hai,0907180212,false,18
KH03345,Ho Tuan Son,0905815955,false,1
KH03346,Ly Trung Mai,0884241303,false,10
KH03347,Ly Quoc Yen,0848612223,false,3
KH03348,Le Thi Dung,0869347775,true,9
KH03349,Hoang Phuong Linh,0888121233,false,26
KH03350,Vo Ngoc Binh,0942740128,false,33
KH03351,Ho Thanh Minh,0914805234,false,9
KH03352,Do Hoang Long,0850907070,false,6
KH03353,Phan Thanh Binh,0965216169,false,11
KH03354,Tran Kim Ich,0840959309,true,2
KH03355,Ly Quoc Nam,0913165170,true,37
KH03356,Ho Van Phong,0860002808,false,29
KH03357,Ho Ngoc Mai,0835528008,false,4
KH03358,Vu Cong Khanh,0842425812,true,0
KH03359,Ly Phuong Son,0947996275,false,30
KH03360,Ngo Quoc Vinh,0848875650,false,5
KH03361,Dang Ngoc Quang,0931863726,true,12
KH03362,Vu Quoc Tam,0934901719,false,15
KH03363,Bui Huu Phong,0908810858,false,8
KH03364,Hoang Hoang Em,0967603908,true,31
KH03365,Tran Thi Khanh,0963384554,false,16
KH03366,Bui Huu Ich,0905918083,false,31
KH03367,Huynh Cong Hung,0981411122,false,27
KH03368,Hoang Kim Dung,0941901259,false,24
KH03369,Le Trung Minh,0859923937,true,7
KH03370,Duong Hoang Xuan,0833281080,false,23
KH03371,Hoang Phuong Lan,0936077258,false,12
KH03372,Tran Cong Oanh,0838962846,true,10
KH03373,Le Cong Em,0837715109,false,3
KH03374,Huynh Trung Tri,0918722573,false,0
KH03375,Le Ngoc Binh,0863924313,false,18
KH03376,Pham Minh Dat,0936753048,false,16
KH03377,Bui Phuong An,0861253010,false,37
KH03378,Bui Duc Dung,0882703231,true,27
KH03379,Ly Phuong Minh,0935645865,true,24
KH03380,Pham Trung Chi,0846195620,true,15
KH03381,Phan Thi Oanh,0849987012,true,21
KH03382,Bui Thanh Dat,0934245422,true,28
KH03383,Le Huu Quang,0987130352,true,32
KH03384,Ly Anh Hai,0946618336,true,7
KH03385,Hoang Hoang Dung,0839909006,false,21
KH03386,Phan Phuong Vinh,0968514565,false,30
KH03387,Duong Cong Dat,0860048384,true,1
KH03388,Ho Quoc Linh,0940468938,true,21
KH03389,Huynh Duc Tam,0832841378,false,18
KH03390,Vu Ngoc Giang,0842533475,true,12
KH03391,Tran Quoc Lan,0831685057,false,22
KH03392,Huynh Tuan Em,0916609821,false,29
KH03393,Vu Duc Hoa,0910891318,false,28
KH03394,Vo Kim Xuan,0912615079,true,19
KH03395,Hoang Bao Em,0830491483,true,17
KH03396,Vu Cong Binh,0835875888,true,0
KH03397,Huynh Quoc Uyen,0841540597,false,23
KH03398,Ngo Hoang Lan,0937593434,false,15
KH03399,Pham Hoang Minh,0838102945,true,9
KH03400,Duong Cong Mai,0918619115,true,25
KH03401,Ly Anh Yen,0837369440,false,29
KH03402,Tran Van Hung,0916951152,false,7
KH03403,Do Kim Giang,0861968592,false,13
KH03404,Vu Duc Oanh,0986766295,true,5
KH03405,Tran Ngoc Hai,0831437223,false,3
KH03406,Pham Quoc Nam,0897550529,false,11
KH03407,Vo Quoc Uyen,0867237849,false,13
KH03408,Pham Van Ich,0968406206,false,19
KH03409,Huynh Minh Linh,0973720469,false,15
KH03410,Nguyen Duc Giang,0850634990,false,22
KH03411,Ho Cong Giang,0887813270,false,22
KH03412,Nguyen Trung Uyen,0889477680,false,47
KH03413,Duong Minh An,0888911067,true,21
KH03414,Bui Cong Long,0976312757,false,32
KH03415,Vo Minh Oanh,0840233939,false,11
KH03416,Ho Tuan Linh,0899380651,false,5
KH03417,Duong Van Dat,0900930900,false,11
KH03418,Ho Minh Em,0916352590,false,9
KH03419,Tran Van Thao,0862259926,false,48
KH03420,Bui Minh Minh,0988187042,false,18
KH03421,Le Anh Dat,0948832844,false,3
KH03422,Do Van Long,0856843281,false,19
KH03423,Huynh Cong Tri,0912913632,false,28
KH03424,Duong Hoang Thao,0884893079,false,22
KH03425,Ly Anh Dung,0977908094,true,22
KH03426,Pham Tuan Chi,0910176316,true,1
KH03427,Le Anh Minh,0947348954,false,40
KH03428,Le Van Hung,0842465521,false,17
KH03429,Ho Anh Minh,0863516961,false,18
KH03430,Huynh Minh Hung,0966028101,false,9
KH03431,Vo Trung Long,0973130048,false,27
KH03432,Le Hoang Long,0833762423,true,8
KH03433,Ngo Hoang Thao,0842714367,false,28
